PRODUCT_CATEGORY,REVENUE,STORE_LOCATION,TRANSACTION_DATE,TRANSACTION_TIME,YEAR,MONTH,MONTH_NAME,DAY_OF_MONTH,DAY_NAME,TIME_BUCKET
Bakery,3.5,Hell's Kitchen,2023-03-21,23:58.0,2023,3,Mar,21,Tue,02. Afternoon
Drinking Chocolate,3.5,Lower Manhattan,2023-03-15,53:38.0,2023,3,Mar,15,Wed,03. Evening
Coffee,3.5,Astoria,2023-01-30,41:57.0,2023,1,Jan,30,Mon,01. Morning
Coffee,3.5,Astoria,2023-04-17,32:08.0,2023,4,Apr,17,Mon,01. Morning
Bakery,3.5,Astoria,2023-06-05,22:09.0,2023,6,Jun,5,Mon,03. Evening
Bakery,3.5,Astoria,2023-04-25,09:28.0,2023,4,Apr,25,Tue,02. Afternoon
Drinking Chocolate,3.5,Astoria,2023-06-03,14:14.0,2023,6,Jun,3,Sat,03. Evening
Coffee,3.5,Lower Manhattan,2023-05-09,55:32.0,2023,5,May,9,Tue,03. Evening
Coffee,3.5,Hell's Kitchen,2023-03-21,50:36.0,2023,3,Mar,21,Tue,03. Evening
Bakery,3.5,Hell's Kitchen,2023-06-16,23:01.0,2023,6,Jun,16,Fri,01. Morning
Coffee,3.5,Hell's Kitchen,2023-06-08,04:01.0,2023,6,Jun,8,Thu,01. Morning
Coffee,3.5,Astoria,2023-06-16,04:14.0,2023,6,Jun,16,Fri,01. Morning
Bakery,3.5,Hell's Kitchen,2023-01-20,37:11.0,2023,1,Jan,20,Fri,01. Morning
Bakery,3.5,Astoria,2023-06-17,34:04.0,2023,6,Jun,17,Sat,01. Morning
Bakery,3.5,Astoria,2023-06-24,14:53.0,2023,6,Jun,24,Sat,02. Afternoon
Bakery,3.5,Astoria,2023-04-01,33:29.0,2023,4,Apr,1,Sat,01. Morning
Bakery,3.5,Lower Manhattan,2023-01-31,16:53.0,2023,1,Jan,31,Tue,02. Afternoon
Coffee,3.5,Astoria,2023-06-15,07:04.0,2023,6,Jun,15,Thu,01. Morning
Coffee,3.5,Astoria,2023-04-05,56:53.0,2023,4,Apr,5,Wed,03. Evening
Bakery,3.5,Lower Manhattan,2023-03-22,26:01.0,2023,3,Mar,22,Wed,01. Morning
Bakery,3.5,Lower Manhattan,2023-06-13,31:15.0,2023,6,Jun,13,Tue,01. Morning
Coffee,3.5,Hell's Kitchen,2023-05-07,14:06.0,2023,5,May,7,Sun,02. Afternoon
Drinking Chocolate,3.5,Hell's Kitchen,2023-04-04,26:20.0,2023,4,Apr,4,Tue,01. Morning
Bakery,3.5,Hell's Kitchen,2023-04-17,31:05.0,2023,4,Apr,17,Mon,01. Morning
Bakery,3.5,Lower Manhattan,2023-01-16,21:02.0,2023,1,Jan,16,Mon,03. Evening
Drinking Chocolate,3.5,Astoria,2023-01-31,26:35.0,2023,1,Jan,31,Tue,01. Morning
Bakery,3.5,Lower Manhattan,2023-01-17,56:32.0,2023,1,Jan,17,Tue,01. Morning
Bakery,3.5,Astoria,2023-05-18,47:32.0,2023,5,May,18,Thu,02. Afternoon
Bakery,3.5,Astoria,2023-01-17,45:48.0,2023,1,Jan,17,Tue,01. Morning
Bakery,3.5,Hell's Kitchen,2023-06-03,44:21.0,2023,6,Jun,3,Sat,03. Evening
Bakery,3.5,Hell's Kitchen,2023-04-25,34:39.0,2023,4,Apr,25,Tue,01. Morning
Bakery,3.5,Astoria,2023-06-10,04:12.0,2023,6,Jun,10,Sat,01. Morning
Bakery,3.5,Astoria,2023-05-06,01:44.0,2023,5,May,6,Sat,03. Evening
Bakery,3.5,Lower Manhattan,2023-05-26,30:29.0,2023,5,May,26,Fri,01. Morning
Bakery,3.5,Lower Manhattan,2023-06-15,00:15.0,2023,6,Jun,15,Thu,01. Morning
Bakery,3.5,Astoria,2023-02-07,58:25.0,2023,2,Feb,7,Tue,03. Evening
Bakery,3.5,Astoria,2023-06-16,22:42.0,2023,6,Jun,16,Fri,01. Morning
Bakery,3.5,Astoria,2023-04-01,35:13.0,2023,4,Apr,1,Sat,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-05-22,47:55.0,2023,5,May,22,Mon,01. Morning
Bakery,3.5,Lower Manhattan,2023-03-04,59:18.0,2023,3,Mar,4,Sat,03. Evening
Bakery,3.5,Hell's Kitchen,2023-04-25,28:33.0,2023,4,Apr,25,Tue,01. Morning
Coffee,3.5,Hell's Kitchen,2023-04-05,54:43.0,2023,4,Apr,5,Wed,03. Evening
Bakery,3.5,Hell's Kitchen,2023-06-15,53:37.0,2023,6,Jun,15,Thu,01. Morning
Bakery,3.5,Lower Manhattan,2023-03-15,58:40.0,2023,3,Mar,15,Wed,01. Morning
Coffee,3.5,Lower Manhattan,2023-03-15,58:40.0,2023,3,Mar,15,Wed,01. Morning
Drinking Chocolate,3.5,Hell's Kitchen,2023-03-22,11:37.0,2023,3,Mar,22,Wed,01. Morning
Coffee,3.5,Astoria,2023-02-23,13:24.0,2023,2,Feb,23,Thu,01. Morning
Bakery,3.5,Lower Manhattan,2023-06-16,21:37.0,2023,6,Jun,16,Fri,01. Morning
Coffee,3.5,Astoria,2023-06-16,20:45.0,2023,6,Jun,16,Fri,01. Morning
Drinking Chocolate,3.5,Lower Manhattan,2023-04-26,36:11.0,2023,4,Apr,26,Wed,01. Morning
Coffee,3.5,Lower Manhattan,2023-02-04,46:27.0,2023,2,Feb,4,Sat,02. Afternoon
Coffee,3.5,Lower Manhattan,2023-03-15,26:00.0,2023,3,Mar,15,Wed,01. Morning
Coffee,3.5,Astoria,2023-05-07,41:57.0,2023,5,May,7,Sun,01. Morning
Coffee,3.5,Hell's Kitchen,2023-05-06,16:42.0,2023,5,May,6,Sat,03. Evening
Coffee,3.5,Lower Manhattan,2023-06-08,02:00.0,2023,6,Jun,8,Thu,01. Morning
Bakery,3.5,Hell's Kitchen,2023-01-22,20:23.0,2023,1,Jan,22,Sun,01. Morning
Bakery,3.5,Astoria,2023-03-04,27:45.0,2023,3,Mar,4,Sat,01. Morning
Coffee,3.5,Astoria,2023-02-23,31:08.0,2023,2,Feb,23,Thu,02. Afternoon
Bakery,3.5,Astoria,2023-01-17,37:19.0,2023,1,Jan,17,Tue,01. Morning
Coffee,3.5,Astoria,2023-05-17,03:35.0,2023,5,May,17,Wed,01. Morning
Drinking Chocolate,3.5,Hell's Kitchen,2023-05-01,16:17.0,2023,5,May,1,Mon,03. Evening
Bakery,3.5,Lower Manhattan,2023-03-04,16:50.0,2023,3,Mar,4,Sat,01. Morning
Bakery,3.5,Astoria,2023-06-16,38:26.0,2023,6,Jun,16,Fri,01. Morning
Bakery,3.5,Lower Manhattan,2023-01-31,15:14.0,2023,1,Jan,31,Tue,02. Afternoon
Drinking Chocolate,3.5,Astoria,2023-06-16,19:46.0,2023,6,Jun,16,Fri,01. Morning
Coffee,3.5,Astoria,2023-02-04,54:43.0,2023,2,Feb,4,Sat,03. Evening
Bakery,3.5,Astoria,2023-05-11,59:33.0,2023,5,May,11,Thu,01. Morning
Bakery,3.5,Hell's Kitchen,2023-06-03,13:55.0,2023,6,Jun,3,Sat,03. Evening
Drinking Chocolate,3.5,Astoria,2023-03-04,13:40.0,2023,3,Mar,4,Sat,02. Afternoon
Bakery,3.5,Astoria,2023-01-17,13:09.0,2023,1,Jan,17,Tue,01. Morning
Coffee,3.5,Hell's Kitchen,2023-01-31,27:14.0,2023,1,Jan,31,Tue,03. Evening
Bakery,3.5,Astoria,2023-05-22,42:19.0,2023,5,May,22,Mon,02. Afternoon
Bakery,3.5,Astoria,2023-04-26,41:07.0,2023,4,Apr,26,Wed,01. Morning
Bakery,3.5,Hell's Kitchen,2023-02-11,27:31.0,2023,2,Feb,11,Sat,03. Evening
Bakery,3.5,Lower Manhattan,2023-03-15,19:26.0,2023,3,Mar,15,Wed,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-04-26,53:46.0,2023,4,Apr,26,Wed,01. Morning
Bakery,3.5,Astoria,2023-02-07,10:17.0,2023,2,Feb,7,Tue,02. Afternoon
Bakery,3.5,Astoria,2023-01-31,58:24.0,2023,1,Jan,31,Tue,03. Evening
Bakery,3.5,Hell's Kitchen,2023-06-08,19:53.0,2023,6,Jun,8,Thu,01. Morning
Bakery,3.5,Lower Manhattan,2023-01-30,05:53.0,2023,1,Jan,30,Mon,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-05-22,51:35.0,2023,5,May,22,Mon,02. Afternoon
Coffee,3.5,Lower Manhattan,2023-06-28,57:11.0,2023,6,Jun,28,Wed,01. Morning
Bakery,3.5,Hell's Kitchen,2023-03-22,45:29.0,2023,3,Mar,22,Wed,01. Morning
Coffee,3.5,Astoria,2023-03-16,06:32.0,2023,3,Mar,16,Thu,02. Afternoon
Coffee,3.5,Hell's Kitchen,2023-06-29,49:27.0,2023,6,Jun,29,Thu,01. Morning
Bakery,3.5,Lower Manhattan,2023-01-29,11:30.0,2023,1,Jan,29,Sun,03. Evening
Bakery,3.5,Astoria,2023-03-20,49:52.0,2023,3,Mar,20,Mon,03. Evening
Coffee,3.5,Lower Manhattan,2023-04-06,00:30.0,2023,4,Apr,6,Thu,03. Evening
Coffee,3.5,Lower Manhattan,2023-05-07,01:05.0,2023,5,May,7,Sun,01. Morning
Coffee,3.5,Hell's Kitchen,2023-05-28,06:14.0,2023,5,May,28,Sun,02. Afternoon
Coffee,3.5,Lower Manhattan,2023-04-06,41:09.0,2023,4,Apr,6,Thu,02. Afternoon
Bakery,3.5,Astoria,2023-06-13,23:46.0,2023,6,Jun,13,Tue,01. Morning
Coffee,3.5,Lower Manhattan,2023-06-13,24:06.0,2023,6,Jun,13,Tue,01. Morning
Bakery,3.5,Lower Manhattan,2023-02-22,19:13.0,2023,2,Feb,22,Wed,01. Morning
Bakery,3.5,Lower Manhattan,2023-04-19,24:45.0,2023,4,Apr,19,Wed,01. Morning
Coffee,3.5,Lower Manhattan,2023-06-29,15:58.0,2023,6,Jun,29,Thu,01. Morning
Bakery,3.5,Hell's Kitchen,2023-04-19,23:04.0,2023,4,Apr,19,Wed,01. Morning
Drinking Chocolate,3.5,Astoria,2023-04-24,57:32.0,2023,4,Apr,24,Mon,02. Afternoon
Bakery,3.5,Astoria,2023-04-24,58:57.0,2023,4,Apr,24,Mon,02. Afternoon
Bakery,3.5,Astoria,2023-06-05,56:58.0,2023,6,Jun,5,Mon,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-02-10,05:53.0,2023,2,Feb,10,Fri,02. Afternoon
Coffee,3.5,Astoria,2023-06-17,03:35.0,2023,6,Jun,17,Sat,01. Morning
Bakery,3.5,Hell's Kitchen,2023-01-30,13:14.0,2023,1,Jan,30,Mon,01. Morning
Coffee,3.5,Astoria,2023-06-17,39:24.0,2023,6,Jun,17,Sat,01. Morning
Bakery,3.5,Lower Manhattan,2023-01-29,53:42.0,2023,1,Jan,29,Sun,02. Afternoon
Coffee,3.5,Lower Manhattan,2023-06-04,34:14.0,2023,6,Jun,4,Sun,01. Morning
Bakery,3.5,Astoria,2023-02-05,01:59.0,2023,2,Feb,5,Sun,02. Afternoon
Coffee,3.5,Lower Manhattan,2023-04-06,32:09.0,2023,4,Apr,6,Thu,03. Evening
Bakery,3.5,Astoria,2023-05-01,15:12.0,2023,5,May,1,Mon,03. Evening
Bakery,3.5,Hell's Kitchen,2023-04-24,12:00.0,2023,4,Apr,24,Mon,01. Morning
Bakery,3.5,Hell's Kitchen,2023-01-28,38:55.0,2023,1,Jan,28,Sat,03. Evening
Bakery,3.5,Lower Manhattan,2023-04-17,27:19.0,2023,4,Apr,17,Mon,01. Morning
Bakery,3.5,Hell's Kitchen,2023-02-22,27:27.0,2023,2,Feb,22,Wed,01. Morning
Bakery,3.5,Astoria,2023-06-05,11:56.0,2023,6,Jun,5,Mon,02. Afternoon
Bakery,3.5,Astoria,2023-05-22,40:18.0,2023,5,May,22,Mon,01. Morning
Bakery,3.5,Hell's Kitchen,2023-04-24,19:34.0,2023,4,Apr,24,Mon,03. Evening
Bakery,3.5,Lower Manhattan,2023-04-24,23:59.0,2023,4,Apr,24,Mon,01. Morning
Bakery,3.5,Astoria,2023-03-20,45:47.0,2023,3,Mar,20,Mon,02. Afternoon
Bakery,3.5,Hell's Kitchen,2023-03-16,15:04.0,2023,3,Mar,16,Thu,03. Evening
Drinking Chocolate,3.5,Astoria,2023-03-03,04:01.0,2023,3,Mar,3,Fri,03. Evening
Bakery,3.5,Astoria,2023-06-17,55:16.0,2023,6,Jun,17,Sat,02. Afternoon
Bakery,3.5,Astoria,2023-03-20,51:30.0,2023,3,Mar,20,Mon,03. Evening
Bakery,3.5,Lower Manhattan,2023-05-07,01:19.0,2023,5,May,7,Sun,01. Morning
Bakery,3.5,Hell's Kitchen,2023-05-22,57:05.0,2023,5,May,22,Mon,01. Morning
Bakery,3.5,Astoria,2023-04-01,56:38.0,2023,4,Apr,1,Sat,02. Afternoon
Bakery,3.5,Hell's Kitchen,2023-01-21,25:06.0,2023,1,Jan,21,Sat,02. Afternoon
Coffee,3.5,Lower Manhattan,2023-06-05,34:21.0,2023,6,Jun,5,Mon,02. Afternoon
Coffee,3.5,Hell's Kitchen,2023-04-04,52:05.0,2023,4,Apr,4,Tue,01. Morning
Bakery,3.5,Lower Manhattan,2023-06-17,01:54.0,2023,6,Jun,17,Sat,01. Morning
Bakery,3.5,Hell's Kitchen,2023-06-28,46:23.0,2023,6,Jun,28,Wed,03. Evening
Bakery,3.5,Astoria,2023-05-17,50:12.0,2023,5,May,17,Wed,01. Morning
Coffee,3.5,Lower Manhattan,2023-06-16,18:18.0,2023,6,Jun,16,Fri,03. Evening
Bakery,3.5,Hell's Kitchen,2023-03-16,23:13.0,2023,3,Mar,16,Thu,01. Morning
Bakery,3.5,Hell's Kitchen,2023-01-30,32:56.0,2023,1,Jan,30,Mon,03. Evening
Bakery,3.5,Hell's Kitchen,2023-04-25,39:16.0,2023,4,Apr,25,Tue,01. Morning
Bakery,3.5,Astoria,2023-06-05,36:18.0,2023,6,Jun,5,Mon,03. Evening
Bakery,3.5,Hell's Kitchen,2023-05-07,31:00.0,2023,5,May,7,Sun,01. Morning
Bakery,3.5,Hell's Kitchen,2023-01-30,39:58.0,2023,1,Jan,30,Mon,03. Evening
Bakery,3.5,Hell's Kitchen,2023-06-28,59:22.0,2023,6,Jun,28,Wed,03. Evening
Drinking Chocolate,3.5,Lower Manhattan,2023-04-04,43:58.0,2023,4,Apr,4,Tue,01. Morning
Bakery,3.5,Hell's Kitchen,2023-04-01,19:09.0,2023,4,Apr,1,Sat,02. Afternoon
Coffee,3.5,Hell's Kitchen,2023-06-08,26:17.0,2023,6,Jun,8,Thu,01. Morning
Coffee,3.5,Astoria,2023-02-04,44:19.0,2023,2,Feb,4,Sat,03. Evening
Coffee,3.5,Hell's Kitchen,2023-05-26,17:08.0,2023,5,May,26,Fri,01. Morning
Coffee,3.5,Astoria,2023-06-16,50:24.0,2023,6,Jun,16,Fri,02. Afternoon
Bakery,3.5,Hell's Kitchen,2023-06-16,34:29.0,2023,6,Jun,16,Fri,02. Afternoon
Bakery,3.5,Astoria,2023-05-26,18:06.0,2023,5,May,26,Fri,01. Morning
Bakery,3.5,Lower Manhattan,2023-05-26,54:08.0,2023,5,May,26,Fri,01. Morning
Bakery,3.5,Astoria,2023-06-29,45:57.0,2023,6,Jun,29,Thu,01. Morning
Bakery,3.5,Lower Manhattan,2023-06-08,00:27.0,2023,6,Jun,8,Thu,02. Afternoon
Bakery,3.5,Astoria,2023-01-17,10:20.0,2023,1,Jan,17,Tue,01. Morning
Drinking Chocolate,3.5,Hell's Kitchen,2023-01-30,09:46.0,2023,1,Jan,30,Mon,02. Afternoon
Drinking Chocolate,3.5,Lower Manhattan,2023-05-10,51:33.0,2023,5,May,10,Wed,02. Afternoon
Coffee,3.5,Hell's Kitchen,2023-06-28,32:10.0,2023,6,Jun,28,Wed,03. Evening
Bakery,3.5,Lower Manhattan,2023-06-04,22:01.0,2023,6,Jun,4,Sun,01. Morning
Coffee,3.5,Lower Manhattan,2023-06-04,02:30.0,2023,6,Jun,4,Sun,01. Morning
Bakery,3.5,Hell's Kitchen,2023-06-17,09:08.0,2023,6,Jun,17,Sat,01. Morning
Bakery,3.5,Lower Manhattan,2023-04-01,48:48.0,2023,4,Apr,1,Sat,01. Morning
Bakery,3.5,Lower Manhattan,2023-04-17,09:34.0,2023,4,Apr,17,Mon,01. Morning
Bakery,3.5,Hell's Kitchen,2023-02-22,54:26.0,2023,2,Feb,22,Wed,02. Afternoon
Bakery,3.5,Astoria,2023-03-16,21:11.0,2023,3,Mar,16,Thu,01. Morning
Coffee,3.5,Astoria,2023-05-24,47:39.0,2023,5,May,24,Wed,01. Morning
Bakery,3.5,Astoria,2023-03-16,09:14.0,2023,3,Mar,16,Thu,01. Morning
Coffee,3.5,Lower Manhattan,2023-06-28,55:01.0,2023,6,Jun,28,Wed,03. Evening
Coffee,3.5,Hell's Kitchen,2023-06-28,49:13.0,2023,6,Jun,28,Wed,03. Evening
Bakery,3.5,Astoria,2023-06-05,24:03.0,2023,6,Jun,5,Mon,02. Afternoon
Bakery,3.5,Astoria,2023-04-01,34:35.0,2023,4,Apr,1,Sat,02. Afternoon
Coffee,3.5,Astoria,2023-03-03,15:20.0,2023,3,Mar,3,Fri,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-05-24,07:13.0,2023,5,May,24,Wed,01. Morning
Bakery,3.5,Lower Manhattan,2023-03-14,28:30.0,2023,3,Mar,14,Tue,01. Morning
Coffee,3.5,Lower Manhattan,2023-06-17,42:54.0,2023,6,Jun,17,Sat,01. Morning
Drinking Chocolate,3.5,Astoria,2023-06-10,07:21.0,2023,6,Jun,10,Sat,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-06-27,20:05.0,2023,6,Jun,27,Tue,02. Afternoon
Drinking Chocolate,3.5,Hell's Kitchen,2023-03-23,31:12.0,2023,3,Mar,23,Thu,01. Morning
Coffee,3.5,Lower Manhattan,2023-02-09,01:35.0,2023,2,Feb,9,Thu,01. Morning
Coffee,3.5,Hell's Kitchen,2023-04-27,56:50.0,2023,4,Apr,27,Thu,02. Afternoon
Bakery,3.5,Astoria,2023-03-14,06:45.0,2023,3,Mar,14,Tue,01. Morning
Bakery,3.5,Astoria,2023-05-06,39:27.0,2023,5,May,6,Sat,02. Afternoon
Bakery,3.5,Astoria,2023-06-06,51:27.0,2023,6,Jun,6,Tue,03. Evening
Bakery,3.5,Lower Manhattan,2023-04-05,37:48.0,2023,4,Apr,5,Wed,01. Morning
Bakery,3.5,Hell's Kitchen,2023-03-14,53:00.0,2023,3,Mar,14,Tue,01. Morning
Coffee,3.5,Astoria,2023-06-25,14:47.0,2023,6,Jun,25,Sun,02. Afternoon
Coffee,3.5,Astoria,2023-03-14,43:51.0,2023,3,Mar,14,Tue,01. Morning
Coffee,3.5,Lower Manhattan,2023-03-31,25:42.0,2023,3,Mar,31,Fri,01. Morning
Bakery,3.5,Lower Manhattan,2023-06-14,51:48.0,2023,6,Jun,14,Wed,01. Morning
Bakery,3.5,Hell's Kitchen,2023-03-03,03:33.0,2023,3,Mar,3,Fri,02. Afternoon
Drinking Chocolate,3.5,Lower Manhattan,2023-06-10,28:10.0,2023,6,Jun,10,Sat,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-06-27,38:55.0,2023,6,Jun,27,Tue,01. Morning
Bakery,3.5,Astoria,2023-06-17,30:46.0,2023,6,Jun,17,Sat,01. Morning
Bakery,3.5,Astoria,2023-05-06,47:18.0,2023,5,May,6,Sat,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-04-27,57:17.0,2023,4,Apr,27,Thu,01. Morning
Bakery,3.5,Astoria,2023-06-03,47:10.0,2023,6,Jun,3,Sat,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-06-17,09:34.0,2023,6,Jun,17,Sat,01. Morning
Coffee,3.5,Hell's Kitchen,2023-05-06,34:19.0,2023,5,May,6,Sat,02. Afternoon
Coffee,3.5,Lower Manhattan,2023-03-14,12:46.0,2023,3,Mar,14,Tue,01. Morning
Bakery,3.5,Lower Manhattan,2023-04-05,20:56.0,2023,4,Apr,5,Wed,01. Morning
Bakery,3.5,Lower Manhattan,2023-02-24,23:59.0,2023,2,Feb,24,Fri,01. Morning
Drinking Chocolate,3.5,Hell's Kitchen,2023-06-17,27:04.0,2023,6,Jun,17,Sat,01. Morning
Bakery,3.5,Hell's Kitchen,2023-03-03,47:58.0,2023,3,Mar,3,Fri,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-05-25,37:29.0,2023,5,May,25,Thu,02. Afternoon
Coffee,3.5,Astoria,2023-05-03,27:38.0,2023,5,May,3,Wed,01. Morning
Bakery,3.5,Lower Manhattan,2023-06-13,34:08.0,2023,6,Jun,13,Tue,03. Evening
Bakery,3.5,Astoria,2023-03-20,01:59.0,2023,3,Mar,20,Mon,02. Afternoon
Coffee,3.5,Lower Manhattan,2023-06-14,13:09.0,2023,6,Jun,14,Wed,01. Morning
Bakery,3.5,Hell's Kitchen,2023-04-05,24:46.0,2023,4,Apr,5,Wed,01. Morning
Bakery,3.5,Lower Manhattan,2023-01-24,16:56.0,2023,1,Jan,24,Tue,02. Afternoon
Bakery,3.5,Hell's Kitchen,2023-02-03,25:31.0,2023,2,Feb,3,Fri,03. Evening
Bakery,3.5,Lower Manhattan,2023-01-24,20:16.0,2023,1,Jan,24,Tue,02. Afternoon
Coffee,3.5,Lower Manhattan,2023-03-31,09:32.0,2023,3,Mar,31,Fri,01. Morning
Coffee,3.5,Astoria,2023-06-15,07:12.0,2023,6,Jun,15,Thu,01. Morning
Coffee,3.5,Hell's Kitchen,2023-06-13,58:04.0,2023,6,Jun,13,Tue,04. Night
Bakery,3.5,Hell's Kitchen,2023-06-17,07:49.0,2023,6,Jun,17,Sat,01. Morning
Coffee,3.5,Hell's Kitchen,2023-06-27,33:27.0,2023,6,Jun,27,Tue,01. Morning
Bakery,3.5,Astoria,2023-06-14,21:40.0,2023,6,Jun,14,Wed,01. Morning
Bakery,3.5,Astoria,2023-01-17,08:57.0,2023,1,Jan,17,Tue,03. Evening
Bakery,3.5,Hell's Kitchen,2023-05-23,57:01.0,2023,5,May,23,Tue,01. Morning
Coffee,3.5,Astoria,2023-06-03,17:52.0,2023,6,Jun,3,Sat,02. Afternoon
Bakery,3.5,Astoria,2023-04-28,51:37.0,2023,4,Apr,28,Fri,01. Morning
Bakery,3.5,Lower Manhattan,2023-06-10,51:15.0,2023,6,Jun,10,Sat,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-02-07,14:46.0,2023,2,Feb,7,Tue,01. Morning
Bakery,3.5,Astoria,2023-05-17,41:26.0,2023,5,May,17,Wed,01. Morning
Bakery,3.5,Hell's Kitchen,2023-06-27,02:19.0,2023,6,Jun,27,Tue,01. Morning
Drinking Chocolate,3.5,Hell's Kitchen,2023-01-25,54:41.0,2023,1,Jan,25,Wed,02. Afternoon
Bakery,3.5,Hell's Kitchen,2023-03-13,28:17.0,2023,3,Mar,13,Mon,01. Morning
Bakery,3.5,Astoria,2023-01-25,02:51.0,2023,1,Jan,25,Wed,02. Afternoon
Bakery,3.5,Hell's Kitchen,2023-05-23,40:46.0,2023,5,May,23,Tue,01. Morning
Drinking Chocolate,3.5,Lower Manhattan,2023-01-18,17:34.0,2023,1,Jan,18,Wed,01. Morning
Bakery,3.5,Astoria,2023-03-13,23:46.0,2023,3,Mar,13,Mon,01. Morning
Coffee,3.5,Astoria,2023-04-04,51:06.0,2023,4,Apr,4,Tue,03. Evening
Bakery,3.5,Lower Manhattan,2023-03-23,11:25.0,2023,3,Mar,23,Thu,01. Morning
Coffee,3.5,Astoria,2023-02-03,43:40.0,2023,2,Feb,3,Fri,03. Evening
Bakery,3.5,Astoria,2023-02-02,05:06.0,2023,2,Feb,2,Thu,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-03-03,31:04.0,2023,3,Mar,3,Fri,02. Afternoon
Bakery,3.5,Lower Manhattan,2023-06-14,44:58.0,2023,6,Jun,14,Wed,01. Morning
Bakery,3.5,Astoria,2023-04-04,49:34.0,2023,4,Apr,4,Tue,03. Evening
Bakery,3.5,Lower Manhattan,2023-03-31,45:13.0,2023,3,Mar,31,Fri,01. Morning
Drinking Chocolate,3.5,Astoria,2023-04-04,46:12.0,2023,4,Apr,4,Tue,03. Evening
Coffee,3.5,Astoria,2023-03-03,17:52.0,2023,3,Mar,3,Fri,02. Afternoon
Drinking Chocolate,3.5,Hell's Kitchen,2023-04-27,40:42.0,2023,4,Apr,27,Thu,03. Evening
Bakery,3.5,Lower Manhattan,2023-06-25,47:03.0,2023,6,Jun,25,Sun,02. Afternoon
Bakery,3.5,Hell's Kitchen,2023-04-04,01:01.0,2023,4,Apr,4,Tue,03. Evening
Bakery,3.5,Lower Manhattan,2023-02-02,06:53.0,2023,2,Feb,2,Thu,01. Morning
Bakery,3.5,Lower Manhattan,2023-06-15,11:26.0,2023,6,Jun,15,Thu,01. Morning
Bakery,3.5,Lower Manhattan,2023-05-03,33:44.0,2023,5,May,3,Wed,01. Morning
Bakery,3.5,Lower Manhattan,2023-04-28,24:49.0,2023,4,Apr,28,Fri,01. Morning
Bakery,3.5,Hell's Kitchen,2023-04-18,52:19.0,2023,4,Apr,18,Tue,01. Morning
Coffee,3.5,Lower Manhattan,2023-01-25,36:25.0,2023,1,Jan,25,Wed,01. Morning
Bakery,3.5,Lower Manhattan,2023-03-31,49:16.0,2023,3,Mar,31,Fri,01. Morning
Coffee,3.5,Astoria,2023-06-07,40:14.0,2023,6,Jun,7,Wed,03. Evening
Bakery,3.5,Hell's Kitchen,2023-06-14,34:13.0,2023,6,Jun,14,Wed,01. Morning
Coffee,3.5,Hell's Kitchen,2023-06-27,46:25.0,2023,6,Jun,27,Tue,01. Morning
Drinking Chocolate,3.5,Lower Manhattan,2023-04-29,41:34.0,2023,4,Apr,29,Sat,01. Morning
Coffee,3.5,Astoria,2023-05-04,44:19.0,2023,5,May,4,Thu,03. Evening
Coffee,3.5,Lower Manhattan,2023-06-15,20:50.0,2023,6,Jun,15,Thu,02. Afternoon
Bakery,3.5,Hell's Kitchen,2023-04-17,53:51.0,2023,4,Apr,17,Mon,01. Morning
Bakery,3.5,Hell's Kitchen,2023-01-30,45:52.0,2023,1,Jan,30,Mon,02. Afternoon
Bakery,3.5,Astoria,2023-06-10,15:51.0,2023,6,Jun,10,Sat,02. Afternoon
Coffee,3.5,Astoria,2023-05-25,39:15.0,2023,5,May,25,Thu,03. Evening
Drinking Chocolate,3.5,Lower Manhattan,2023-06-03,55:36.0,2023,6,Jun,3,Sat,02. Afternoon
Bakery,3.5,Hell's Kitchen,2023-05-11,25:09.0,2023,5,May,11,Thu,01. Morning
Coffee,3.5,Astoria,2023-03-31,30:31.0,2023,3,Mar,31,Fri,02. Afternoon
Bakery,3.5,Hell's Kitchen,2023-02-11,45:34.0,2023,2,Feb,11,Sat,03. Evening
Bakery,3.5,Lower Manhattan,2023-06-15,29:41.0,2023,6,Jun,15,Thu,02. Afternoon
Coffee,3.5,Hell's Kitchen,2023-03-15,21:00.0,2023,3,Mar,15,Wed,01. Morning
Bakery,3.5,Hell's Kitchen,2023-06-28,23:40.0,2023,6,Jun,28,Wed,01. Morning
Bakery,3.5,Lower Manhattan,2023-06-15,35:13.0,2023,6,Jun,15,Thu,01. Morning
Coffee,3.5,Astoria,2023-05-25,01:37.0,2023,5,May,25,Thu,03. Evening
Drinking Chocolate,3.5,Lower Manhattan,2023-02-04,01:51.0,2023,2,Feb,4,Sat,02. Afternoon
Bakery,3.5,Hell's Kitchen,2023-05-17,48:58.0,2023,5,May,17,Wed,01. Morning
